date,tid,raw_text,theme,issue,mention,sentiment,rating_score,product,data_origin,contact_name
2024-05-27 13:05:01,FB-618,캠핑 갈때 들고 다니는 사람들이 많아서 구입하고 싶었는데 좋은 가격으로 행사 하길래 구매 했습니다 예약 배송일 맞춰서 잘 배송해주셨습니다 좋은 제품 빠른 배송 감사합니다 캠핑장 가서 쓰면 또 후기 남길께요,구매 컨텍스트,행사 및 할인 구매,캠핑 갈때 들고 다니는 사람들이 많아서 구입하고 싶었는데 좋은 가격으로 행사 하길래 구매 했습니다 예약 배송일 맞춰서 잘 배송해주셨습니다 좋은 제품 빠른 배송 감사합니다,VERY_POSITIVE,5,스탠바이미고,G마켓,p*r*****
2024-05-27 13:05:01,FB-682,할인할때 잘 샀어요 지정배송이여서 좋았는데 좀 지연되서 아쉽긴했어요,구매 컨텍스트,배송 관련 구매 경험,할인할때 잘 샀어요 지정배송이여서 좋았는데 좀 지연되서 아쉽긴했어요.,NEUTRAL,5,스탠바이미고,오늘의집,2*8*****
2024-05-27 13:05:07,FB-764,"스탠바이미고 살까 말까 고민 많이 했었는데,고민은 배송만 늦출 뿐.. 이라는 말이 정답입니다.FHD임에도 화질 좋고요, 차박이나 캠핑할 때 활용도 대박입니다.",구매 컨텍스트,배송 관련 구매 경험,"스탠바이미고 살까 말까 고민 많이 했었는데,고민은 배송만 늦출 뿐.. 이라는 말이 정답입니다.",NEUTRAL,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:01,FB-692,캠핑할때 볼려고 구매했어요1세대 2세대 2가지 다 가지고있구요가방으로 되어있어서 더 편하네요,구매 컨텍스트,이동성과 편리성,캠핑할때 볼려고 구매했어요1세대 2세대 2가지 다 가지고있구요가방으로 되어있어서 더 편하네요.,VERY_POSITIVE,5,스탠바이미고,오늘의집,4*2*****
2024-05-27 13:05:07,FB-761,드디어 구입했습니다ㅎㅎ 얼마나갖고싶엇는지 ㅎㅎ너무쪼아용ㅎ,구매 컨텍스트,오랜 고민 끝에 구매,드디어 구입했습니다ㅎㅎ 얼마나갖고싶엇는지 ㅎㅎ너무쪼아용ㅎ,VERY_POSITIVE,5,스탠바이미고,LG전자,2*8*****
2024-05-27 13:05:07,FB-787,여행이나 캠핑때 사용하려고 구매했는데 좋네요 무게는 생각보다 무거운데 안정감은 더있는듯해요,구매 컨텍스트,캠핑용으로 구매,여행이나 캠핑때 사용하려고 구매했는데,NEUTRAL,5,스탠바이미고,신세계몰,sb******
2024-05-27 13:04:55,FB-538,스텐바이미 하나가 있는데 이동중에 가지고 다닐려고 스텐바이미 고 구입했는데 스피커도 업그레이드 되었고 좋네요,구매 컨텍스트,특정 목적을 위한 구매,이동중에 가지고 다닐려고 스텐바이미 고 구입했는데,NEUTRAL,5,스탠바이미고,LG전자,e*5*****
2024-05-27 13:05:07,FB-788,쓱라이브로 저렴하게 구입 완료!!캠핑에 무슨 티비야라고 생각했는데..스탠바이미고는 보고 사고 싶던 모델!!급 라이브혜택으로 잘 구매 했네요~빨리 캠핑가서 쓰고 싶네요,구매 컨텍스트,라이브 방송을 통한 구매,쓱라이브로 저렴하게 구입 완료!! / 급 라이브혜택으로 잘 구매 했네요,VERY_POSITIVE,5,스탠바이미고,신세계몰,a8******
2024-05-27 13:04:55,FB-513,빠른 배송과 더불어 좋은 가격 대 만족합니다,구매 컨텍스트,배송 속도와 만족도,빠른 배송과 더불어 좋은 가격 대 만족합니다.,VERY_POSITIVE,5,스탠바이미고,11번가,kl******
2024-05-27 13:05:01,FB-619,"평소 갖고 싶던 스탠바이미 GO,지마켓 디지털가전 특가로 구매하게 되었어요~LG가전 배송기사님이 빠르고 안전하게 배송해 주셨고,화질도 좋고, 음질도 완전 좋아요~매우 만족입니다~집에서도 활용도 만점이지만 차박할 때 가지고 가면 최고일 것 같아요~",구매 컨텍스트,할인 및 행사 때 구매,"평소 갖고 싶던 스탠바이미 GO,지마켓 디지털가전 특가로 구매하게 되었어요",NEUTRAL,5,스탠바이미고,G마켓,g*u*****
2024-05-27 13:04:55,FB-548,할인된 가격에 구매할 수 있었어서 넘 만족합니다!!,구매 컨텍스트,행사 및 할인 구매,할인된 가격에 구매할 수 있었어서 넘 만족합니다!!,VERY_POSITIVE,5,스탠바이미고,옥션,a*i*****
2024-05-27 13:04:55,FB-578,집에 TV없이 지낸지 10년째..스탠마이미고 할인소식에 충동구매했습니다. 급하게 선택한 것에 대해 후회가 잠깐 들려던 찰나에 스탠바이미고로 축구경기 보는 순간만족도 백배됐어요!매번 경기를 작은 화면으로만 보다가 큼지막한 화면으로 보니 너무 좋아요!,구매 컨텍스트,급하게 필요하여 구매,스탠마이미고 할인소식에 충동구매했습니다. 급하게 선택한 것에 대해 후회가 잠깐 들려던 찰나에 스탠바이미고로 축구경기 보는 순간만족도 백배됐어요!매번 경기를 작은 화면으로만 보다가 큼지막한 화면으로 보니 너무 좋아요!,VERY_POSITIVE,5,스탠바이미고,옥션,s*y*****
2024-05-27 13:04:55,FB-555,좀 무겁긴하지만 티비대용으로 쓰기 좋네요..ㅎ,구매 컨텍스트,가정용 구매,티비대용으로 쓰기 좋네요,VERY_POSITIVE,4,스탠바이미고,11번가,21******
2024-05-27 13:04:55,FB-509,좋은 제품 저렴하게 구입했습니다감사합니다,구매 컨텍스트,제품 품질과 성능,좋은 제품 저렴하게 구입했습니다감사합니다.,VERY_POSITIVE,5,스탠바이미고,11번가,sa******
2024-05-27 13:04:55,FB-563,빠른 배송과 아울러 문의를 여러 번 했는데 친절하게 답변해주셔서 감사합니다! 매우 만족합니다.,구매 컨텍스트,배송 속도와 만족도,빠른 배송과 아울러 문의를 여러 번 했는데 친절하게 답변해주셔서 감사합니다! 매우 만족합니다.,VERY_POSITIVE,5,스탠바이미고,옥션,s*i*****
2024-05-27 13:05:01,FB-615,아이방에 두고 보기도 좋고 캠핑용이나 이동시 유용하게 잘쓸듯해요,구매 컨텍스트,이동성과 편리성,아이방에 두고 보기도 좋고 캠핑용이나 이동시 유용하게 잘쓸듯해요.,VERY_POSITIVE,5,스탠바이미고,LG전자,1*6*****
2024-05-27 13:05:01,FB-610,"고민하다가 결국 구매했습니다.흠집 하나 없이 빠르게 배송되었구요!음질, 화질을 비롯해서 너무너무 만족스럽습니다!!차박하러 갈때가 벌써 기대가되네요ㅎㅎ",구매 컨텍스트,오랜 고민 끝에 구매,고민하다가 결국 구매했습니다.흠집 하나 없이 빠르게 배송되었구요!,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:07,FB-789,원하는 날짜에 정확하게 배송해 주셨어요!무거운거 빼면 정말 좋습니다!,구매 컨텍스트,배송 속도와 만족도,원하는 날짜에 정확하게 배송해 주셨어요!,VERY_POSITIVE,5,스탠바이미고,SSG닷컴,de******
2024-05-27 13:04:55,FB-554,스텐바이미 와 스텐바이미고 랑 고민을 많이했는데 고민한게 후회되네요최고네요다른 곳보다 ssg에서 싸게 구입했어요 ^^,구매 컨텍스트,행사 및 할인 구매,다른 곳보다 ssg에서 싸게 구입했어요,VERY_POSITIVE,5,스탠바이미고,SSG닷컴,wj******
2024-05-27 13:05:01,FB-645,캠핑에 사용하려 구매했는데 만족합니다.^^,구매 컨텍스트,캠핑용 구매,캠핑에 사용하려 구매했는데 만족합니다..,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:01,FB-689,갖고 싶었던 제품인데 카드할인받고 저렴하게 구매했어요 하루만에 받아서 너무 좋아요 앞으로 잘사용할 것 같습니다.,구매 컨텍스트,할부 혜택으로 구매 결정,갖고 싶었던 제품인데 카드할인받고 저렴하게 구매했어요 하루만에 받아서 너무 좋아요 앞으로 잘사용할 것 같습니다..,VERY_POSITIVE,5,스탠바이미고,LG전자,1*1*****
2024-05-27 13:04:55,FB-568,매장에서 보고 마음에 들어서 온라인으로 구입했습니다. 사실 타사이트 조금 더 저렴한 곳도 있지만공홈에서 구매했어요. 다 좋은데 생각보다 무게가 상당하네요^^; 힘이 센 편인데도 한손으로는 약간 힘들었어요.,구매 컨텍스트,구매 결정 과정,매장에서 보고 마음에 들어서 온라인으로 구입했습니다. / 사실 타사이트 조금 더 저렴한 곳도 있지만 공홈에서 구매했어요.,POSITIVE,5,스탠바이미고,LG전자,6*c*****
2024-05-27 13:05:07,FB-796,쓱 라이브를 통해서 저렴한 가격으로 구매했습니다~다시는 오지 않을 좋은 기회로 구매해 뿌듯합니다!!!엘지야구 우승을 기원하며 다들 새해 복 많이 받으세요^^,구매 컨텍스트,라이브 방송을 통한 구매,쓱 라이브를 통해서 저렴한 가격으로 구매했습니다 / 다시는 오지 않을 좋은 기회로 구매해 뿌듯합니다,VERY_POSITIVE,5,스탠바이미고,신세계몰,en******
2024-05-27 13:05:01,FB-647,스탠바이미도 있는데 Go가 기능이 더 좋네요 ㅎ설치가 필요없어서 배송만 해주고 가시고 수령은 3일걸림요~,구매 컨텍스트,배송 관련 구매 경험,설치가 필요없어서 배송만 해주고 가시고 수령은 3일걸림요,NEUTRAL,5,스탠바이미고,옥션,s*k*****
2024-05-27 13:04:55,FB-537,배송빠르게 도착했고 상품저렴하고 만족합니더.가성비로 득템한기분입니다,구매 컨텍스트,배송 속도와 만족도,배송빠르게 도착했고 상품저렴하고 만족합니더.가성비로 득템한기분입니다.,VERY_POSITIVE,5,스탠바이미고,옥션,o*d*****
2024-05-27 13:05:07,FB-799,"우선 LG 29년만에 우승 축하드립니다세일 예정인데 미리 사버려서 아쉽긴하네요 ㅎㅎ캠핑용으로 샀는데 침대랑 소파에서 벗어 날 수가 없어요여자친구랑 닌텐도 연결해서 잘 쓰고있습니다유튜브 넷플 쿠팡플레이 티빙 못참지... 침대에 놓고 자기전에 화면밝기, 소리는 hi lg 선에서 마무리더 다양한 기능들은 동계 캠핑동안 천천히 습득해서 써보려구요 스탠바이미 Go 강력 추천합니다 !!다음번엔 스탠바이미 스탠드타입 구매예정요~",구매 컨텍스트,급하게 필요하여 구매,세일 예정인데 미리 사버려서 아쉽긴하네요 / 캠핑용으로 샀는데 / 다음번엔 스탠바이미 스탠드타입 구매예정요.,POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:07,FB-783,배송이 너무좋았어요.일반 택배 배송이 아니고 Lg전자 기사님이랑 직접 시간스케줄잡아서 문앞까지 배송해주네요..그래서 박스까지 흠없이 말끔하네요.상품은 뭐 익히 잘알고 구매한거라 대만족입니다.,구매 컨텍스트,제품 품질과 성능,배송이 너무좋았어요.일반 택배 배송이 아니고 Lg전자 기사님이랑 직접 시간스케줄잡아서 문앞까지 배송해주네요..그래서 박스까지 흠없이 말끔하네요.상품은 뭐 익히 잘알고 구매한거라 대만족입니다..,VERY_POSITIVE,5,스탠바이미고,신세계몰,ba******
2024-05-27 13:04:55,FB-575,계속 구입하려고 여기저기 알아보고있었어요~때마침 기회가되서 구입하게되었고~만족도가 굉장히 높습니다~잘쓸께요~~,구매 컨텍스트,오랜 고민 끝에 구매,계속 구입하려고 여기저기 알아보고있었어요때마침 기회가되서 구입하게되었고만족도가 굉장히 높습니다,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:01,FB-654,놀러갈 때나 집에서 서로 다른 티비 보고싶을 때 사용하고 싶어 구매했는데 너무 좋아요~!! 화질도 너무 좋고 음질도 훌륭합니다!! 게임이 좀 더 추가되면 좋겠어요~ 아이도 오자마자 리모컨 만져보며 좋아하네요^^,구매 컨텍스트,이동성과 편리성,놀러갈 때나 집에서 서로 다른 티비 보고싶을 때 사용하고 싶어 구매했는데 너무 좋아요!!,VERY_POSITIVE,5,스탠바이미고,LG전자,b*d*****
2024-05-27 13:04:55,FB-523,"고민만 한달 넘게했는데..왜 고민했는지 후회만 드네요~^^캠핑용으로 구매했는데 무겁긴한데 그만큼 튼튼합니다.화질, 사운드, 디자인 어느하나 흠잡을게 없네요!",구매 컨텍스트,고민 끝에 구매 결정,고민만 한달 넘게했는데..왜 고민했는지 후회만 드네요캠핑용으로 구매했는데 무겁긴한데 그만큼 튼튼합니다.,NEUTRAL,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:01,FB-671,"캠핑할때랑 집에서 쓸려고샀는데 너무 잘산것같아요화질,사운드 다 맘에 드네요금액대비 만족 합니다.",구매 컨텍스트,가정용 구매,캠핑할때랑 집에서 쓸려고샀는데 너무 잘산것같아요,VERY_POSITIVE,5,스탠바이미고,LG전자,4*1*****
2024-05-27 13:05:01,FB-622,결혼 하면서 가장 가지고 싶었던 스텐바이미go이번에 신랑 생일을 계기로 사게 되었습니다원래는 스텐바이미가 너무 가지고 싶었는데 대형견과 함께 있어서 못 사고 있었는데 스텐바이미go는 애들과 함께도 사용이 가능하여서 너무 좋네요 덕분에 더욱 즐거운 하루하루를 보낼 수 있게 되었습니다다들 캠핑용으로 쓰는데 저희는 침대에 누워서 보는 용도로 많이 쓸거 같아요 바닥생활을 하는 저희에겐 딱이네요 좋은 제품 너무 감사합니다게임 좋아하는 저희 부부는 닌텐도 연결해서도 사용 합니다 너무 좋아요더욱 행복한 하루 보낼께요,구매 컨텍스트,오랜 고민 끝에 구매,결혼 하면서 가장 가지고 싶었던 스텐바이미go이번에 신랑 생일을 계기로 사게 되었습니다 / 원래는 스텐바이미가 너무 가지고 싶었는데 대형견과 함께 있어서 못 사고 있었는데 스텐바이미go는 애들과 함께도 사용이 가능하여서 너무 좋네요,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:01,FB-621,와 빔프로젝터쓰다가 이거 바꾸니깐 신세계네요!!!!터치반응속도무슨일인가요!!!!!첨부터이거사자했는데 신랑이비싸다고 빔샀다가 캠핑가서 제대로 틀어본적이없어서 짜증나서 제가 걍 질러버렸는데 신랑 틀어보자마자 완전좋다고 빔팔아버린다네요🤣🤣 이번주 캠핑이 기대됩니다!!!!!!😁😁😁😁😁,구매 컨텍스트,구매 후 만족도,첨부터이거사자했는데 신랑이비싸다고 빔샀다가 캠핑가서 제대로 틀어본적이없어서 짜증나서 제가 걍 질러버렸는데 신랑 틀어보자마자 완전좋다고 빔팔아버린다네요 이번주 캠핑이 기대됩니다,VERY_POSITIVE,5,스탠바이미고,G마켓,t*a*****
2024-05-27 13:04:55,FB-510,"작년 캠핑을 시작으로 룸앤티비를 캠핑장에 가지고다니며 잘 사용중이였는데, 스탠바이비고를 눈여겨보고 있는중 충동구매로 이번에 샀습니다^^ㅎ 근데 구매하자 괜히 샀나싶을정도로 고민했었는데, 무게감은 있으나, 품질이 넘 좋아서 가격생각말고, 이걸로 진작 살껄 후회아닌후회를 했을정도 입니다^^;; 담 캠핑장에서는 게임도 해봐야겠어요.",구매 컨텍스트,기존 제품 경험 후 추가 구매,"작년 캠핑을 시작으로 룸앤티비를 캠핑장에 가지고다니며 잘 사용중이였는데, 스탠바이비고를 눈여겨보고 있는중 충동구매로 이번에 샀습니다ㅎ 근데 구매하자 괜히 샀나싶을정도로 고민했었는데",NEUTRAL,5,스탠바이미고,LG전자,2*2*****
